minsk.txt, 12345, 199, 1798.03, True, 1801.18
minsk.txt, 54433, 199, 1060.16, True, 1800.44
belgrade.txt, 12345, 171, 1602.82, True, 1806.76
belgrade.txt, 54433, 170, 1434.80, True, 1802.80
minsk.txt, 22411, 203, 1211.91, True, 1800.01
minsk.txt, 66655, 199, 1647.84, True, 1800.10
belgrade.txt, 22411, 174, 1084.54, True, 1803.25
belgrade.txt, 66655, 168, 1721.67, True, 1805.15
minsk.txt, 25233, 199, 1754.63, True, 1800.22
minsk.txt, 68531, 197, 1612.77, True, 1800.67
belgrade.txt, 25233, 173, 1722.74, True, 1803.39
belgrade.txt, 68531, 170, 1756.48, True, 1802.35
minsk.txt, 52331, 203, 1586.54, True, 1800.53
minsk.txt, 87744, 201, 1402.49, True, 1800.43
belgrade.txt, 52331, 173, 1538.28, True, 1804.75
belgrade.txt, 87744, 167, 1598.12, True, 1800.98
minsk.txt, 54278, 200, 1404.34, True, 1800.50
minsk.txt, 98811, 200, 1694.98, True, 1800.60
belgrade.txt, 54278, 174, 1602.71, True, 1804.35
belgrade.txt, 98811, 171, 1578.31, True, 1804.41
dublin.txt, 12345, 198, 1705.32, True, 1828.33
dublin.txt, 22411, 198, 1690.95, True, 1805.42
dublin.txt, 25233, 198, 1718.86, True, 1803.57
dublin.txt, 52331, 198, 1686.91, True, 1801.19
dublin.txt, 54278, 195, 1784.44, True, 1804.50
dublin.txt, 54433, 188, 1801.05, True, 1801.05
dublin.txt, 66655, 192, 1422.21, True, 1805.54
dublin.txt, 68531, 190, 1738.81, True, 1802.43
dublin.txt, 87744, 185, 1758.91, True, 1808.72
dublin.txt, 98811, 190, 1742.28, True, 1897.87
boston.txt, 12345, 176, 1509.30, True, 1895.68
boston.txt, 22411, 176, 1814.25, True, 1814.25
boston.txt, 25233, 178, 1312.28, True, 1803.70
boston.txt, 52331, 174, 1649.74, True, 1850.83
boston.txt, 54278, 178, 931.70, True, 1883.46
boston.txt, 54433, 172, 1778.77, True, 1819.26
boston.txt, 66655, 175, 1375.61, True, 3457.27
boston.txt, 68531, 177, 931.70, True, 1875.14
boston.txt, 87744, 173, 1778.77, True, 1824.95
boston.txt, 98811, 175, 1375.61, True, 1845.38
berlin.txt, 12345, 202, 1794.28, True, 1806.30
berlin.txt, 54433, 206, 1584.37, True, 1803.47
berlin.txt, 22411, 208, 1059.95, True, 2253.50
berlin.txt, 66655, 207, 1111.72, True, 2070.22
berlin.txt, 25233, 206, 1215.25, True, 1803.18
berlin.txt, 68531, 205, 1783.58, True, 1801.21
berlin.txt, 52331, 203, 1041.62, True, 1800.58
berlin.txt, 87744, 205, 1212.80, True, 1832.15
berlin.txt, 54278, 204, 1108.89, True, 1811.04
berlin.txt, 98811, 203, 1177.55, True, 1805.21
