bath.txt, 12345, 139, 1046.74, True, 3600.00
bath.txt, 25233, 139, 321.30, True, 3600.01
bath.txt, 54278, 139, 664.75, True, 3600.01
bath.txt, 66655, 139, 502.81, True, 3600.01
bath.txt, 87744, 140, 274.15, True, 3600.03
bath.txt, 22411, 140, 785.10, True, 3600.01
bath.txt, 52331, 139, 606.81, True, 3600.01
bath.txt, 54433, 140, 176.32, True, 3600.26
bath.txt, 68531, 139, 2580.90, True, 3600.01
bath.txt, 98811, 139, 1392.94, True, 3600.00
belfast.txt, 12345, 149, 992.36, True, 3600.09
belfast.txt, 25233, 148, 2487.54, True, 3600.67
belfast.txt, 54278, 147, 2028.70, True, 3600.11
belfast.txt, 66655, 148, 769.55, True, 3600.03
belfast.txt, 87744, 148, 2060.09, True, 3600.07
belfast.txt, 22411, 148, 1794.04, True, 3600.14
belfast.txt, 52331, 148, 2381.56, True, 3600.02
belfast.txt, 54433, 147, 2341.68, True, 3600.38
belfast.txt, 68531, 148, 2878.64, True, 3600.15
belfast.txt, 98811, 147, 3374.23, True, 3600.01
brighton.txt, 12345, 78, 533.55, True, 3600.01
brighton.txt, 25233, 77, 2895.99, True, 3600.11
brighton.txt, 54278, 77, 2475.14, True, 3600.01
brighton.txt, 66655, 77, 3541.81, True, 3600.06
brighton.txt, 87744, 77, 3505.93, True, 3600.21
brighton.txt, 22411, 77, 2124.78, True, 3600.09
brighton.txt, 52331, 77, 1148.43, True, 3600.20
brighton.txt, 54433, 78, 695.45, True, 3600.07
brighton.txt, 68531, 77, 3067.85, True, 3600.10
brighton.txt, 98811, 78, 1027.03, True, 3600.11
bristol.txt, 12345, 147, 2320.62, True, 3600.11
bristol.txt, 25233, 145, 3096.24, True, 3600.01
bristol.txt, 54278, 145, 1123.53, True, 3600.01
bristol.txt, 66655, 144, 3526.36, True, 3600.00
bristol.txt, 87744, 145, 2737.18, True, 3600.06
bristol.txt, 22411, 145, 3415.57, True, 3600.39
bristol.txt, 52331, 145, 3085.98, True, 3600.03
bristol.txt, 54433, 145, 2387.85, True, 3600.02
bristol.txt, 68531, 146, 2778.86, True, 3600.41
bristol.txt, 98811, 145, 2080.96, True, 3600.01
cardiff.txt, 12345, 156, 1826.47, True, 3600.04
cardiff.txt, 25233, 156, 1224.13, True, 3600.03
cardiff.txt, 54278, 156, 2870.87, True, 3600.01
cardiff.txt, 66655, 157, 1818.89, True, 3600.02
cardiff.txt, 87744, 156, 2813.66, True, 3600.01
cardiff.txt, 22411, 156, 2721.23, True, 3600.02
cardiff.txt, 52331, 156, 2275.02, True, 3600.08
cardiff.txt, 54433, 156, 1776.38, True, 3600.00
cardiff.txt, 68531, 156, 3279.25, True, 3600.01
cardiff.txt, 98811, 156, 729.81, True, 3600.01
coventry.txt, 12345, 148, 1062.45, True, 3600.52
coventry.txt, 25233, 148, 2535.48, True, 3600.01
coventry.txt, 54278, 148, 2793.36, True, 3600.00
coventry.txt, 66655, 149, 219.18, True, 3600.04
coventry.txt, 87744, 148, 1357.00, True, 3600.02
coventry.txt, 22411, 149, 1686.10, True, 3600.02
coventry.txt, 52331, 148, 479.85, True, 3600.06
coventry.txt, 54433, 147, 1082.99, True, 3600.02
coventry.txt, 68531, 147, 3210.66, True, 3600.02
coventry.txt, 98811, 148, 1433.80, True, 3600.01
exeter.txt, 12345, 157, 2169.15, True, 3600.04
exeter.txt, 25233, 158, 1529.10, True, 3600.01
exeter.txt, 54278, 158, 1387.38, True, 3600.03
exeter.txt, 66655, 157, 3494.31, True, 3600.31
exeter.txt, 87744, 157, 1138.70, True, 3600.02
exeter.txt, 22411, 158, 733.40, True, 3600.08
exeter.txt, 52331, 158, 990.09, True, 3600.01
exeter.txt, 54433, 158, 2088.64, True, 3600.03
exeter.txt, 68531, 157, 2624.15, True, 3600.01
exeter.txt, 98811, 157, 854.15, True, 3600.03
glasgow.txt, 12345, 175, 1602.99, True, 3600.01
glasgow.txt, 25233, 173, 2046.50, True, 3600.02
glasgow.txt, 54278, 174, 1153.68, True, 3600.01
glasgow.txt, 66655, 174, 516.23, True, 3600.01
glasgow.txt, 87744, 174, 2621.99, True, 3600.01
glasgow.txt, 22411, 174, 754.98, True, 3600.02
glasgow.txt, 52331, 174, 1398.64, True, 3600.00
glasgow.txt, 54433, 175, 740.21, True, 3600.01
glasgow.txt, 68531, 174, 737.62, True, 3600.02
glasgow.txt, 98811, 174, 2718.24, True, 3600.01
leeds.txt, 12345, 152, 2523.68, True, 3600.42
leeds.txt, 25233, 152, 306.86, True, 3600.03
leeds.txt, 54278, 152, 2555.99, True, 3600.03
leeds.txt, 66655, 152, 1029.08, True, 3600.48
leeds.txt, 87744, 153, 1114.83, True, 3600.01
