bath.txt, 12345, 38, 25.33, True, 1800.04
bath.txt, 25233, 38, 11.29, True, 1800.05
bath.txt, 54278, 38, 112.79, True, 1800.01
bath.txt, 66655, 38, 3.83, True, 1800.01
bath.txt, 87744, 38, 13.98, True, 1800.01
bath.txt, 12345, 38, 25.98, True, 1800.05
bath.txt, 25233, 38, 11.38, True, 1800.02
bath.txt, 54278, 38, 129.99, True, 1800.02
bath.txt, 66655, 38, 4.23, True, 1800.02
bath.txt, 87744, 38, 13.39, True, 1800.00
bath.txt, 22411, 38, 11.85, True, 1800.07
bath.txt, 52331, 38, 80.77, True, 1800.01
bath.txt, 54433, 38, 33.82, True, 1800.01
bath.txt, 68531, 38, 15.92, True, 1800.00
bath.txt, 98811, 38, 16.61, True, 1800.03
