(1, 5, 0, 0.005), 41, 3.88, True, 1.2050000000
(1, 10, 0.5, 0.015), 40, 61.95, True, 1.6000000000
(1, 20, 0, 0.005), 39, 149.73, True, 1.1950000000
(1, 25, 0.5, 0.015), 39, 87.50, True, 1.5850000000
(1, 40, 0, 0.005), 39, 149.58, True, 1.1950000000
(1, 50, 0.5, 0.015), 39, 87.55, True, 1.5850000000
(1, 5, 0, 0.01), 41, 3.90, True, 1.4100000000
(1, 10, 0.5, 0.02), 40, 61.64, True, 1.8000000000
(1, 20, 0, 0.01), 39, 153.43, True, 1.3900000000
(1, 25, 0.5, 0.02), 39, 89.31, True, 1.7800000000
(1, 40, 0, 0.01), 39, 150.34, True, 1.3900000000
(1, 50, 0.5, 0.02), 39, 88.48, True, 1.7800000000
(1, 5, 0, 0.015), 41, 3.84, True, 1.6150000000
(1, 10, 0.75, 0.005), 39, 88.27, True, 1.1950000000
(1, 20, 0, 0.015), 39, 146.67, True, 1.5850000000
(1, 25, 0.75, 0.005), 39, 92.58, True, 1.1950000000
(1, 40, 0, 0.015), 39, 146.16, True, 1.5850000000
(1, 50, 0.75, 0.005), 39, 90.75, True, 1.1950000000
(1, 5, 0, 0.02), 41, 3.88, True, 1.8200000000
(1, 10, 0.75, 0.01), 39, 76.13, True, 1.3900000000
(1, 20, 0, 0.02), 39, 105.13, True, 1.7800000000
(1, 25, 0.75, 0.01), 39, 73.98, True, 1.3900000000
(1, 40, 0, 0.02), 39, 102.19, True, 1.7800000000
(1, 50, 0.75, 0.01), 39, 73.88, True, 1.3900000000
(1, 5, 0.25, 0.005), 39, 38.09, True, 1.1950000000
(1, 10, 0.75, 0.015), 39, 59.92, True, 1.5850000000
(1, 20, 0.25, 0.005), 39, 43.71, True, 1.1950000000
(1, 25, 0.75, 0.015), 39, 59.52, True, 1.5850000000
(1, 40, 0.25, 0.005), 39, 44.69, True, 1.1950000000
(1, 50, 0.75, 0.015), 39, 59.81, True, 1.5850000000
(1, 5, 0.25, 0.01), 39, 47.26, True, 1.3900000000
(1, 10, 0.75, 0.02), 39, 73.37, True, 1.7800000000
(1, 20, 0.25, 0.01), 39, 52.78, True, 1.3900000000
(1, 25, 0.75, 0.02), 39, 74.55, True, 1.7800000000
(1, 40, 0.25, 0.01), 39, 55.62, True, 1.3900000000
(1, 50, 0.75, 0.02), 39, 73.39, True, 1.7800000000
(1, 5, 0.25, 0.015), 39, 48.05, True, 1.5850000000
(1, 10, 1, 0.005), 40, 25.61, True, 1.2000000000
(1, 20, 0.25, 0.015), 39, 53.45, True, 1.5850000000
(1, 25, 1, 0.005), 40, 25.98, True, 1.2000000000
(1, 40, 0.25, 0.015), 39, 54.72, True, 1.5850000000
(1, 50, 1, 0.005), 40, 26.83, True, 1.2000000000
(1, 5, 0.25, 0.02), 39, 44.23, True, 1.7800000000
(1, 10, 1, 0.01), 40, 24.91, True, 1.4000000000
(1, 20, 0.25, 0.02), 39, 51.42, True, 1.7800000000
(1, 25, 1, 0.01), 40, 26.33, True, 1.4000000000
(1, 40, 0.25, 0.02), 39, 52.40, True, 1.7800000000
(1, 50, 1, 0.01), 40, 26.32, True, 1.4000000000
(1, 5, 0.5, 0.005), 40, 63.98, True, 1.2000000000
(1, 10, 1, 0.015), 40, 24.60, True, 1.6000000000
(1, 20, 0.5, 0.005), 39, 67.05, True, 1.1950000000
(1, 25, 1, 0.015), 40, 26.61, True, 1.6000000000
(1, 40, 0.5, 0.005), 39, 69.20, True, 1.1950000000
(1, 50, 1, 0.015), 40, 26.95, True, 1.6000000000
(1, 5, 0.5, 0.01), 40, 64.55, True, 1.4000000000
(1, 10, 1, 0.02), 40, 23.17, True, 1.8000000000
(1, 20, 0.5, 0.01), 39, 68.51, True, 1.3900000000
(1, 25, 1, 0.02), 40, 26.84, True, 1.8000000000
(1, 40, 0.5, 0.01), 39, 70.98, True, 1.3900000000
(1, 50, 1, 0.02), 40, 27.08, True, 1.8000000000
(1, 5, 0.5, 0.015), 40, 62.80, True, 1.6000000000
(1, 15, 0, 0.005), 39, 94.18, True, 1.1950000000
(1, 20, 0.5, 0.015), 39, 71.46, True, 1.5850000000
(1, 30, 0, 0.005), 39, 113.75, True, 1.1950000000
(1, 40, 0.5, 0.015), 39, 71.21, True, 1.5850000000
(1, 100, 0, 0.005), 39, 111.29, True, 1.1950000000
(1, 5, 0.5, 0.02), 40, 63.59, True, 1.8000000000
(1, 15, 0, 0.01), 39, 98.78, True, 1.3900000000
(1, 20, 0.5, 0.02), 39, 70.00, True, 1.7800000000
(1, 30, 0, 0.01), 39, 110.50, True, 1.3900000000
(1, 40, 0.5, 0.02), 39, 70.10, True, 1.7800000000
(1, 100, 0, 0.01), 39, 109.46, True, 1.3900000000
(1, 5, 0.75, 0.005), 40, 47.62, True, 1.2000000000
(1, 15, 0, 0.015), 39, 88.49, True, 1.5850000000
(1, 20, 0.75, 0.005), 39, 71.21, True, 1.1950000000
(1, 30, 0, 0.015), 39, 107.70, True, 1.5850000000
(1, 40, 0.75, 0.005), 39, 71.26, True, 1.1950000000
(1, 100, 0, 0.015), 39, 105.02, True, 1.5850000000
(1, 5, 0.75, 0.01), 40, 40.93, True, 1.4000000000
(1, 15, 0, 0.02), 39, 76.30, True, 1.7800000000
(1, 20, 0.75, 0.01), 39, 59.72, True, 1.3900000000
(1, 30, 0, 0.02), 39, 86.58, True, 1.7800000000
(1, 40, 0.75, 0.01), 39, 59.26, True, 1.3900000000
(1, 100, 0, 0.02), 39, 85.31, True, 1.7800000000
(1, 5, 0.75, 0.015), 40, 42.33, True, 1.6000000000
(1, 15, 0.25, 0.005), 39, 38.78, True, 1.1950000000
(1, 20, 0.75, 0.015), 39, 58.66, True, 1.5850000000
