(1, 5, 0, 0.005), 38, 11.87, True, 1.1900000000
(1, 10, 0.5, 0.015), 37, 20.70, True, 1.5550000000
(1, 20, 0, 0.005), 37, 35.99, True, 1.1850000000
(1, 25, 0.5, 0.015), 37, 23.63, True, 1.5550000000
(1, 40, 0, 0.005), 37, 36.49, True, 1.1850000000
(1, 50, 0.5, 0.015), 37, 23.66, True, 1.5550000000
(1, 5, 0, 0.01), 38, 9.95, True, 1.3800000000
(1, 10, 0.5, 0.02), 37, 17.31, True, 1.7400000000
(1, 20, 0, 0.01), 37, 30.73, True, 1.3700000000
(1, 25, 0.5, 0.02), 37, 19.92, True, 1.7400000000
(1, 40, 0, 0.01), 37, 31.90, True, 1.3700000000
(1, 50, 0.5, 0.02), 37, 20.14, True, 1.7400000000
(1, 5, 0, 0.015), 38, 11.28, True, 1.5700000000
(1, 10, 0.75, 0.005), 36, 41.04, True, 1.1800000000
(1, 20, 0, 0.015), 37, 35.49, True, 1.5550000000
(1, 25, 0.75, 0.005), 36, 41.46, True, 1.1800000000
(1, 40, 0, 0.015), 37, 35.85, True, 1.5550000000
(1, 50, 0.75, 0.005), 36, 40.88, True, 1.1800000000
(1, 5, 0, 0.02), 38, 11.52, True, 1.7600000000
(1, 10, 0.75, 0.01), 36, 39.98, True, 1.3600000000
(1, 20, 0, 0.02), 37, 34.04, True, 1.7400000000
(1, 25, 0.75, 0.01), 36, 39.08, True, 1.3600000000
(1, 40, 0, 0.02), 37, 34.80, True, 1.7400000000
(1, 50, 0.75, 0.01), 36, 39.39, True, 1.3600000000
(1, 5, 0.25, 0.005), 37, 15.35, True, 1.1850000000
(1, 10, 0.75, 0.015), 36, 36.05, True, 1.5400000000
(1, 20, 0.25, 0.005), 36, 26.75, True, 1.1800000000
(1, 25, 0.75, 0.015), 36, 37.35, True, 1.5400000000
(1, 40, 0.25, 0.005), 36, 26.22, True, 1.1800000000
(1, 50, 0.75, 0.015), 36, 36.54, True, 1.5400000000
(1, 5, 0.25, 0.01), 37, 16.16, True, 1.3700000000
(1, 10, 0.75, 0.02), 36, 38.59, True, 1.7200000000
(1, 20, 0.25, 0.01), 36, 28.85, True, 1.3600000000
(1, 25, 0.75, 0.02), 36, 39.33, True, 1.7200000000
(1, 40, 0.25, 0.01), 36, 27.75, True, 1.3600000000
(1, 50, 0.75, 0.02), 36, 38.96, True, 1.7200000000
(1, 5, 0.25, 0.015), 37, 17.28, True, 1.5550000000
(1, 10, 1, 0.005), 36, 28.88, True, 1.1800000000
(1, 20, 0.25, 0.015), 36, 29.63, True, 1.5400000000
(1, 25, 1, 0.005), 36, 29.06, True, 1.1800000000
(1, 40, 0.25, 0.015), 36, 30.13, True, 1.5400000000
(1, 50, 1, 0.005), 36, 28.45, True, 1.1800000000
(1, 5, 0.25, 0.02), 37, 16.00, True, 1.7400000000
(1, 10, 1, 0.01), 36, 26.17, True, 1.3600000000
(1, 20, 0.25, 0.02), 36, 27.18, True, 1.7200000000
(1, 25, 1, 0.01), 36, 26.18, True, 1.3600000000
(1, 40, 0.25, 0.02), 36, 27.13, True, 1.7200000000
(1, 50, 1, 0.01), 36, 27.07, True, 1.3600000000
(1, 5, 0.5, 0.005), 37, 9.33, True, 1.1850000000
(1, 10, 1, 0.015), 36, 27.14, True, 1.5400000000
(1, 20, 0.5, 0.005), 37, 22.33, True, 1.1850000000
(1, 25, 1, 0.015), 36, 28.87, True, 1.5400000000
(1, 40, 0.5, 0.005), 37, 22.09, True, 1.1850000000
(1, 50, 1, 0.015), 36, 28.19, True, 1.5400000000
(1, 5, 0.5, 0.01), 37, 10.13, True, 1.3700000000
(1, 10, 1, 0.02), 36, 28.41, True, 1.7200000000
(1, 20, 0.5, 0.01), 37, 23.92, True, 1.3700000000
(1, 25, 1, 0.02), 36, 30.50, True, 1.7200000000
(1, 40, 0.5, 0.01), 37, 24.41, True, 1.3700000000
(1, 50, 1, 0.02), 36, 29.59, True, 1.7200000000
(1, 5, 0.5, 0.015), 37, 9.97, True, 1.5550000000
(1, 15, 0, 0.005), 37, 6.06, True, 1.1850000000
(1, 20, 0.5, 0.015), 37, 22.52, True, 1.5550000000
(1, 30, 0, 0.005), 37, 35.38, True, 1.1850000000
(1, 40, 0.5, 0.015), 37, 22.52, True, 1.5550000000
(1, 100, 0, 0.005), 37, 35.83, True, 1.1850000000
(1, 5, 0.5, 0.02), 37, 9.75, True, 1.7400000000
(1, 15, 0, 0.01), 37, 5.91, True, 1.3700000000
(1, 20, 0.5, 0.02), 37, 21.58, True, 1.7400000000
(1, 30, 0, 0.01), 37, 33.99, True, 1.3700000000
(1, 40, 0.5, 0.02), 37, 22.46, True, 1.7400000000
(1, 100, 0, 0.01), 37, 34.65, True, 1.3700000000
(1, 5, 0.75, 0.005), 36, 41.98, True, 1.1800000000
(1, 15, 0, 0.015), 37, 6.16, True, 1.5550000000
(1, 20, 0.75, 0.005), 36, 41.49, True, 1.1800000000
(1, 30, 0, 0.015), 37, 36.22, True, 1.5550000000
(1, 40, 0.75, 0.005), 36, 42.79, True, 1.1800000000
(1, 100, 0, 0.015), 37, 36.29, True, 1.5550000000
(1, 5, 0.75, 0.01), 36, 39.58, True, 1.3600000000
(1, 15, 0, 0.02), 37, 5.74, True, 1.7400000000
(1, 20, 0.75, 0.01), 36, 37.72, True, 1.3600000000
(1, 30, 0, 0.02), 37, 33.34, True, 1.7400000000
(1, 40, 0.75, 0.01), 36, 39.09, True, 1.3600000000
(1, 100, 0, 0.02), 37, 33.35, True, 1.7400000000
(1, 5, 0.75, 0.015), 36, 55.88, True, 1.5400000000
(1, 15, 0.25, 0.005), 37, 60.66, True, 1.1850000000
(1, 20, 0.75, 0.015), 36, 52.65, True, 1.5400000000
(1, 30, 0.25, 0.005), 36, 38.19, True, 1.1800000000
(1, 40, 0.75, 0.015), 36, 53.69, True, 1.5400000000
(1, 100, 0.25, 0.005), 36, 36.62, True, 1.1800000000
(1, 5, 0.75, 0.02), 36, 55.73, True, 1.7200000000
(1, 15, 0.25, 0.01), 37, 61.00, True, 1.3700000000
(1, 20, 0.75, 0.02), 36, 53.11, True, 1.7200000000
(1, 30, 0.25, 0.01), 36, 37.37, True, 1.3600000000
(1, 40, 0.75, 0.02), 36, 53.40, True, 1.7200000000
(1, 100, 0.25, 0.01), 36, 37.69, True, 1.3600000000
(1, 5, 1, 0.005), 36, 33.90, True, 1.1800000000
(1, 15, 0.25, 0.015), 37, 61.91, True, 1.5550000000
(1, 20, 1, 0.005), 36, 36.30, True, 1.1800000000
(1, 30, 0.25, 0.015), 36, 38.11, True, 1.5400000000
(1, 40, 1, 0.005), 36, 36.59, True, 1.1800000000
(1, 100, 0.25, 0.015), 36, 37.15, True, 1.5400000000
(1, 5, 1, 0.01), 36, 34.22, True, 1.3600000000
(1, 15, 0.25, 0.02), 37, 61.43, True, 1.7400000000
(1, 20, 1, 0.01), 36, 36.03, True, 1.3600000000
(1, 30, 0.25, 0.02), 36, 39.28, True, 1.7200000000
(1, 40, 1, 0.01), 36, 36.71, True, 1.3600000000
(1, 100, 0.25, 0.02), 36, 37.08, True, 1.7200000000
(1, 5, 1, 0.015), 36, 33.88, True, 1.5400000000
(1, 15, 0.5, 0.005), 36, 75.41, True, 1.1800000000
(1, 20, 1, 0.015), 36, 36.60, True, 1.5400000000
