(1, 5, 0, 0.005), 169, 47.32, True, 1.8450000000
(1, 10, 0.5, 0.015), 166, 75.96, True, 3.4900000000
(1, 20, 0, 0.005), 166, 76.50, True, 1.8300000000
(1, 25, 0.5, 0.015), 168, 47.80, True, 3.5200000000
(1, 40, 0, 0.005), 165, 162.93, True, 1.8250000000
(1, 50, 0.5, 0.015), 168, 47.13, True, 3.5200000000
(1, 5, 0, 0.01), 169, 39.42, True, 2.6900000000
(1, 10, 0.5, 0.02), 166, 64.50, True, 4.3200000000
(1, 20, 0, 0.01), 166, 65.89, True, 2.6600000000
(1, 25, 0.5, 0.02), 168, 38.62, True, 4.3600000000
(1, 40, 0, 0.01), 165, 149.21, True, 2.6500000000
(1, 50, 0.5, 0.02), 168, 41.35, True, 4.3600000000
(1, 5, 0, 0.015), 169, 39.60, True, 3.5350000000
(1, 10, 0.75, 0.005), 171, 21.21, True, 1.8550000000
(1, 20, 0, 0.015), 166, 62.09, True, 3.4900000000
(1, 25, 0.75, 0.005), 171, 24.34, True, 1.8550000000
(1, 40, 0, 0.015), 165, 143.95, True, 3.4750000000
(1, 50, 0.75, 0.005), 171, 24.01, True, 1.8550000000
(1, 5, 0, 0.02), 169, 40.40, True, 4.3800000000
(1, 10, 0.75, 0.01), 171, 21.53, True, 2.7100000000
(1, 20, 0, 0.02), 166, 63.88, True, 4.3200000000
(1, 25, 0.75, 0.01), 171, 22.66, True, 2.7100000000
(1, 40, 0, 0.02), 165, 146.49, True, 4.3000000000
(1, 50, 0.75, 0.01), 171, 23.64, True, 2.7100000000
(1, 5, 0.25, 0.005), 168, 51.45, True, 1.8400000000
(1, 10, 0.75, 0.015), 171, 21.95, True, 3.5650000000
(1, 20, 0.25, 0.005), 167, 52.87, True, 1.8350000000
(1, 25, 0.75, 0.015), 171, 23.36, True, 3.5650000000
(1, 40, 0.25, 0.005), 164, 80.27, True, 1.8200000000
(1, 50, 0.75, 0.015), 171, 23.33, True, 3.5650000000
(1, 5, 0.25, 0.01), 168, 54.60, True, 2.6800000000
(1, 10, 0.75, 0.02), 171, 22.97, True, 4.4200000000
(1, 20, 0.25, 0.01), 167, 53.15, True, 2.6700000000
(1, 25, 0.75, 0.02), 171, 24.63, True, 4.4200000000
(1, 40, 0.25, 0.01), 164, 83.83, True, 2.6400000000
(1, 50, 0.75, 0.02), 171, 24.16, True, 4.4200000000
(1, 5, 0.25, 0.015), 168, 58.24, True, 3.5200000000
(1, 10, 1, 0.005), 166, 33.99, True, 1.8300000000
(1, 20, 0.25, 0.015), 167, 57.36, True, 3.5050000000
(1, 25, 1, 0.005), 166, 35.16, True, 1.8300000000
(1, 40, 0.25, 0.015), 164, 88.07, True, 3.4600000000
(1, 50, 1, 0.005), 166, 34.79, True, 1.8300000000
(1, 5, 0.25, 0.02), 168, 58.18, True, 4.3600000000
(1, 10, 1, 0.01), 166, 34.70, True, 2.6600000000
(1, 20, 0.25, 0.02), 167, 54.84, True, 4.3400000000
