(1, 5, 0, 0.005), 84, 75.84, True, 1.4200000000
(1, 10, 0.5, 0.015), 82, 114.67, True, 2.2300000000
(1, 20, 0, 0.005), 79, 290.44, True, 1.3950000000
(1, 25, 0.5, 0.015), 81, 101.75, True, 2.2150000000
(1, 40, 0, 0.005), 81, 176.54, True, 1.4050000000
(1, 50, 0.5, 0.015), 79, 161.71, True, 2.1850000000
(1, 5, 0, 0.01), 84, 67.51, True, 1.8400000000
(1, 10, 0.5, 0.02), 82, 98.84, True, 2.6400000000
(1, 20, 0, 0.01), 79, 272.41, True, 1.7900000000
(1, 25, 0.5, 0.02), 81, 87.44, True, 2.6200000000
(1, 40, 0, 0.01), 81, 159.99, True, 1.8100000000
(1, 50, 0.5, 0.02), 79, 143.01, True, 2.5800000000
(1, 5, 0, 0.015), 84, 63.66, True, 2.2600000000
(1, 10, 0.75, 0.005), 81, 68.70, True, 1.4050000000
(1, 20, 0, 0.015), 79, 253.90, True, 2.1850000000
(1, 25, 0.75, 0.005), 81, 69.89, True, 1.4050000000
(1, 40, 0, 0.015), 81, 130.99, True, 2.2150000000
(1, 50, 0.75, 0.005), 81, 69.02, True, 1.4050000000
(1, 5, 0, 0.02), 84, 76.56, True, 2.6800000000
(1, 10, 0.75, 0.01), 81, 83.87, True, 1.8100000000
(1, 20, 0, 0.02), 79, 454.38, True, 2.5800000000
(1, 25, 0.75, 0.01), 81, 83.91, True, 1.8100000000
(1, 40, 0, 0.02), 81, 197.46, True, 2.6200000000
(1, 50, 0.75, 0.01), 81, 86.09, True, 1.8100000000
(1, 5, 0.25, 0.005), 82, 116.18, True, 1.4100000000
(1, 10, 0.75, 0.015), 81, 85.45, True, 2.2150000000
(1, 20, 0.25, 0.005), 81, 75.03, True, 1.4050000000
(1, 25, 0.75, 0.015), 81, 85.49, True, 2.2150000000
(1, 40, 0.25, 0.005), 81, 332.04, True, 1.4050000000
(1, 50, 0.75, 0.015), 81, 86.59, True, 2.2150000000
(1, 5, 0.25, 0.01), 82, 119.84, True, 1.8200000000
(1, 10, 0.75, 0.02), 81, 85.43, True, 2.6200000000
(1, 20, 0.25, 0.01), 81, 74.78, True, 1.8100000000
(1, 25, 0.75, 0.02), 81, 87.20, True, 2.6200000000
(1, 40, 0.25, 0.01), 81, 335.93, True, 1.8100000000
(1, 50, 0.75, 0.02), 81, 84.38, True, 2.6200000000
(1, 5, 0.25, 0.015), 82, 117.56, True, 2.2300000000
(1, 10, 1, 0.005), 81, 75.01, True, 1.4050000000
(1, 20, 0.25, 0.015), 81, 74.70, True, 2.2150000000
(1, 25, 1, 0.005), 81, 78.61, True, 1.4050000000
(1, 40, 0.25, 0.015), 81, 268.12, True, 2.2150000000
(1, 50, 1, 0.005), 81, 78.78, True, 1.4050000000
(1, 5, 0.25, 0.02), 82, 75.83, True, 2.6400000000
(1, 10, 1, 0.01), 81, 48.93, True, 1.8100000000
(1, 20, 0.25, 0.02), 81, 49.39, True, 2.6200000000
(1, 25, 1, 0.01), 81, 50.21, True, 1.8100000000
(1, 40, 0.25, 0.02), 81, 155.96, True, 2.6200000000
(1, 50, 1, 0.01), 81, 49.84, True, 1.8100000000
(1, 5, 0.5, 0.005), 81, 52.71, True, 1.4050000000
(1, 10, 1, 0.015), 81, 49.38, True, 2.2150000000
(1, 20, 0.5, 0.005), 80, 89.60, True, 1.4000000000
(1, 25, 1, 0.015), 81, 51.33, True, 2.2150000000
(1, 40, 0.5, 0.005), 79, 98.04, True, 1.3950000000
(1, 50, 1, 0.015), 81, 51.56, True, 2.2150000000
(1, 5, 0.5, 0.01), 81, 53.79, True, 1.8100000000
(1, 10, 1, 0.02), 81, 49.98, True, 2.6200000000
(1, 20, 0.5, 0.01), 80, 91.48, True, 1.8000000000
(1, 25, 1, 0.02), 81, 51.49, True, 2.6200000000
(1, 40, 0.5, 0.01), 79, 99.81, True, 1.7900000000
(1, 50, 1, 0.02), 81, 50.80, True, 2.6200000000
(1, 5, 0.5, 0.015), 81, 54.36, True, 2.2150000000
(1, 15, 0, 0.005), 82, 50.67, True, 1.4100000000
(1, 20, 0.5, 0.015), 80, 105.34, True, 2.2000000000
(1, 30, 0, 0.005), 80, 342.32, True, 1.4000000000
(1, 40, 0.5, 0.015), 79, 120.86, True, 2.1850000000
(1, 100, 0, 0.005), 77, 328.79, True, 1.3850000000
(1, 5, 0.5, 0.02), 81, 51.88, True, 2.6200000000
(1, 15, 0, 0.01), 82, 50.93, True, 1.8200000000
(1, 20, 0.5, 0.02), 80, 95.04, True, 2.6000000000
(1, 30, 0, 0.01), 80, 272.79, True, 1.8000000000
(1, 40, 0.5, 0.02), 79, 112.69, True, 2.5800000000
(1, 100, 0, 0.01), 77, 261.75, True, 1.7700000000
